position_0,position_1,position_2,density,radius
8.468690400575606611e-04,2.478271876686288441e-03,1.021438254173638409e-04,4.386030784249540375e+03,3.389979484939194130e-05
1.071549190943785505e-03,3.325526616294940951e-03,2.042263745298726705e-04,4.386036372225451487e+03,2.305112590063106642e-05
1.953015449536285586e-03,3.735933970858992034e-03,1.539958457836299054e-04,4.386002748796114247e+03,3.244700999162309171e-05
1.565993230711458300e-03,2.418607665713802795e-03,4.358779484148390016e-04,4.386020919827260514e+03,3.392629811913315990e-05
3.582506957682613825e-03,3.636955930946895836e-03,4.493805530535321534e-04,4.386082954740058995e+03,3.000919445184458339e-05
9.333254851191111548e-04,1.342241018573790115e-04,2.388217150431359848e-04,4.386038391209232941e+03,3.681341396102093348e-05
5.843130374104052189e-04,2.830916710377673080e-03,3.885341323901647529e-04,4.386057005135027794e+03,2.527210961527190147e-05
1.979176037907144300e-04,3.330114044227783666e-03,1.613843418988537501e-04,4.386066450375205022e+03,2.415533694354954700e-05
1.733792292019699279e-03,2.659632960096543382e-03,2.627376387632041435e-04,4.386052116409156952e+03,3.603201493012680643e-05
3.042211286985996993e-03,3.633773481996222746e-03,2.537095933110583438e-04,4.386033015224147675e+03,3.243425062790201237e-05
1.084716132929335183e-03,1.764809550777635301e-03,4.566540884830699604e-04,4.386060087852156357e+03,3.535768537234730910e-05
2.431853628093423505e-03,4.669137749100210318e-04,3.685808874366278977e-04,4.386054221621361648e+03,3.154537427409566733e-05
7.648480123677364392e-04,2.040281186342007055e-03,3.158023856989289682e-04,4.386060245135742662e+03,2.851183098573445928e-05
3.476371992561747004e-03,1.852812577002922127e-03,1.843398888939855155e-04,4.386062260298059300e+03,3.780064081562170753e-05
9.439786196586237230e-04,3.469028059467073061e-03,1.272020725525937676e-04,4.386082420640756027e+03,3.738050363054214138e-05
1.899308135730304326e-03,1.415132136462875440e-03,2.265110502097222444e-04,4.386053082449033354e+03,3.546162831497776260e-05
3.388446836474267709e-03,2.211979742156020001e-03,4.180957777004007695e-04,4.386043219600918746e+03,2.897383187286083693e-05
3.561292700870858068e-03,3.579787151032599261e-03,2.087075330242363271e-04,4.386056334969722229e+03,3.382715156395596566e-05
3.559107100094383892e-03,1.112263125294855491e-03,1.776591397039081245e-04,4.386025354448365761e+03,3.043001449346597906e-05
1.220268937397402586e-03,2.443688564068736448e-03,2.660551923849351985e-04,4.386071014710059899e+03,2.477431931437898169e-05
2.888551489747306997e-03,3.547615908571991571e-03,3.903923165419854254e-04,4.386030450889559688e+03,4.054925119095538629e-05
8.333174466814491843e-04,3.708106873642653088e-03,1.710081051406970112e-04,4.386042590147730152e+03,2.614014553872971936e-05
4.875247633089800723e-04,5.854753173806035837e-04,1.968317572507778570e-04,4.386064934538804664e+03,4.204007926695362105e-05
1.140459701710287667e-03,2.410347125348436242e-03,4.699590415688039455e-04,4.386054095296703053e+03,3.171022177228279536e-05
3.031133105357130663e-03,1.062902376314351542e-03,1.610882801395246012e-04,4.386045514840481701e+03,2.729201878758904729e-05
3.832319408800436474e-03,6.551167027710213565e-05,5.026855985558309871e-04,4.386048892399334363e+03,3.311214313015671095e-05
8.224099356140474656e-04,3.754137866462324471e-03,2.177236240610553979e-04,4.386067532604080952e+03,3.912436015527805778e-05
1.765714052454625538e-03,2.813527114910286710e-03,3.462712036635888068e-04,4.386043145457225364e+03,3.610297541714654331e-05
1.285422782325300719e-03,2.211283118005479605e-03,4.211072850743003120e-04,4.386068667338380692e+03,3.752997139910471523e-05
5.530294495487269322e-04,2.645912552371407992e-03,1.483790973370160212e-04,4.386027576494854657e+03,3.487986526721359448e-05
1.736161463670046973e-03,8.121016788411273765e-04,3.256554234079422233e-04,4.386062648741607518e+03,3.542155544461218498e-05
4.937795023368105659e-04,1.291503958461842768e-04,6.524392908057354142e-05,4.386067033317524874e+03,3.850231955618583905e-05
3.791075815930464773e-03,5.895859178009427767e-04,4.131737597348624468e-04,4.386034913141979814e+03,2.857178618869997877e-05
1.861756274338227050e-03,3.777107810902736486e-03,5.381241801225378294e-04,4.386047083111286156e+03,3.234577133464555172e-05
3.102757418571473313e-03,2.402682655295819078e-03,2.755014840953748877e-04,4.386033858700434394e+03,2.803409697181651514e-05
1.437766100826517752e-03,3.747776478526373880e-03,3.524061937952870961e-04,4.386059031184683590e+03,4.537557537703723268e-05
2.309693519414418843e-03,9.499705197213669221e-04,6.583522868320812135e-05,4.386051474663569024e+03,4.171228315701764559e-05
3.760869765510678735e-03,1.263260636069607565e-03,2.681177017834306922e-04,4.386055750229970727e+03,2.233273092746337332e-05
4.860309760237821203e-04,3.323678960536119876e-03,5.025285746629977945e-05,4.386035811968440612e+03,3.564355104232830112e-05
3.308669084876479736e-03,5.905362167129255034e-04,5.003481723203767866e-04,4.386036705102650558e+03,4.086035695773036070e-05
2.906594478316056659e-03,6.769177916459821363e-04,3.359113167870094287e-04,4.386021336811101719e+03,2.719225224866765264e-05
1.263175645373295448e-03,7.344879630251235436e-04,4.914472546098991356e-04,4.386042323570739427e+03,3.349562572451583172e-05
1.621902025416858224e-03,1.602388929300589118e-03,1.286585359333589714e-04,4.386052498549598567e+03,4.048084250117836515e-05
1.537395162802102089e-03,3.470156451428769214e-03,2.238847541446741852e-04,4.386067779973580400e+03,2.194590214055707234e-05
3.774344163637726422e-03,3.753541504647346910e-03,1.121562921901870727e-04,4.386057170085166035e+03,3.550690143353368844e-05
7.282227544869408547e-04,3.429366952584655352e-03,2.419634197015212997e-04,4.386047296521061071e+03,2.940564336924142072e-05
5.796458703150597500e-05,1.113951006799134349e-03,3.506058323079439551e-04,4.386077725496317726e+03,4.082580055611285231e-05
3.651688192326358988e-03,2.982767148738142780e-03,3.460653664390537436e-04,4.386059647424835021e+03,4.345304479065148582e-05
3.054284701291864416e-03,1.721354237185323275e-03,4.335064482080537942e-04,4.386074473535360994e+03,4.172281019471182114e-05
1.495448294074097238e-03,9.928195572717144878e-04,4.226945278938003302e-04,4.386051150347623661e+03,3.212371746361173899e-05
1.684927394734360992e-03,3.888124813323766155e-03,2.213800457453560960e-04,4.386039254710767636e+03,3.882985256781336196e-05
3.654530779427205521e-03,3.698608693836901058e-03,1.649314856714901092e-04,4.386023217696717438e+03,3.838842475109226183e-05
3.175131590314057492e-03,1.736282101817064778e-03,5.256595485874288910e-04,4.386059986378207213e+03,2.976504878604150142e-05
9.319014134810180410e-04,8.202623297052934366e-04,2.609290271900713970e-04,4.386030609324166107e+03,3.802066145297339965e-05
1.138955995299660053e-03,1.926564450422500914e-03,4.683646006957219816e-05,4.386041418149441597e+03,2.216757150978260682e-05
3.248589731235009687e-03,3.926336627205634540e-03,2.504443318938463932e-04,4.386051354368337343e+03,3.391769078517378706e-05
7.144039025832886101e-05,6.977970404871595240e-04,3.829123233240856673e-04,4.386052695581081935e+03,2.820422030877759199e-05
2.442558167111717748e-03,3.136667181042152291e-03,1.649768789050354485e-04,4.386054235897247054e+03,2.569209822120512284e-05
3.041752939191201804e-03,2.742827007636155362e-03,2.022745168747489561e-04,4.386033908942880771e+03,2.422833170790920655e-05
2.178724018817236336e-03,6.141303794488384019e-04,2.749054907627775145e-04,4.386044911371275703e+03,3.548807270158823549e-05
2.355580414946469026e-03,7.860551693061087596e-04,3.437813364559789433e-04,4.386054954850117610e+03,3.009885601870002471e-05
2.023502848895019756e-03,1.601857541086788373e-03,9.914376846369833782e-05,4.386080998400984754e+03,3.597225908303500132e-05
1.670788909169421046e-03,3.113325988186949815e-04,7.830985854667408728e-05,4.386060063578463996e+03,2.373748557262221083e-05
1.668661173353942198e-03,1.233087387362809912e-03,5.300468146723603339e-04,4.386073582999225437e+03,2.970287618540401708e-05
1.511045735244519054e-03,3.014374234249068713e-03,3.161475317721207704e-04,4.386061852488358454e+03,3.307682128112721191e-05
2.801157527478411076e-03,1.058312682083619675e-03,5.322627130921105685e-04,4.386053855438759456e+03,3.720287463580558129e-05
2.118563157408730972e-03,3.305576284811458446e-03,2.270597300639444613e-04,4.386035542931807868e+03,2.975938369500892252e-05
4.283246416435255305e-04,2.682906619620030724e-03,3.848964948695320266e-05,4.386057159035736731e+03,3.436721549769572237e-05
1.903123769065762734e-03,7.954763592324854858e-04,3.663625968126992091e-04,4.386055224862942850e+03,3.950016093410037423e-05
3.884873825125756842e-03,1.860047457591581252e-03,4.687732333197281408e-04,4.386054317104946676e+03,3.421392109898942555e-05
2.030696778534062542e-03,1.983595249611781654e-03,5.339261716866401620e-04,4.386049574388594010e+03,2.826045116747587357e-05
3.543380043108091803e-03,3.131121386853121316e-03,1.863654990434701446e-04,4.386051194981783738e+03,2.113445457625564325e-05
2.176518879377384395e-03,9.171502665455566082e-04,2.707296589950269395e-04,4.386042892477643363e+03,3.904584800247200407e-05
1.937509407545721799e-03,3.312755363163368428e-03,5.211320031206305957e-04,4.386050804963594601e+03,2.081292341375231978e-05
7.226339281337078877e-04,2.477978797119277307e-03,5.219953684272127752e-05,4.386035875849514014e+03,3.917338602651431498e-05
1.604642866044203456e-03,3.911843302926985497e-03,8.670836678601261084e-05,4.386064287732635421e+03,3.292234509190227989e-05
3.446729421567059845e-03,9.725488441301897383e-04,8.344662295600957210e-05,4.386035159982714504e+03,4.146721329009256602e-05
2.499051907621909884e-03,1.357703807067048860e-03,3.903899334972423885e-04,4.386027245785824562e+03,3.736742426521467894e-05
1.736594222857954688e-04,5.689973849089129164e-04,3.938264873392409633e-04,4.386047332385972368e+03,4.828201083553979121e-05
8.668956124972775198e-04,3.408702456105122420e-03,6.187730333126016528e-05,4.386056778070677865e+03,3.026984486857466525e-05
8.828356553543433840e-04,3.957604438264579992e-03,2.647635447990124885e-04,4.386047394437476214e+03,3.674235539939123312e-05
2.799256347008130096e-03,7.503621651479365278e-04,3.590972344206193171e-04,4.386040154807320505e+03,3.105527050803627245e-05
2.407008895630229246e-03,1.563633938504132301e-03,3.308725266806594387e-04,4.386052432270446843e+03,3.220641189490368572e-05
2.301763470518794572e-03,6.851469959734127679e-04,2.483298799786172505e-04,4.386043461536547511e+03,3.439200713169938419e-05
1.385980084174120563e-03,1.611369160994776837e-03,4.362241504882708549e-04,4.386074809418257246e+03,3.914472163207199983e-05
1.670373399011098638e-03,3.122095056282936723e-03,3.234876074607727250e-04,4.386073587692038018e+03,4.483633894290972490e-05
2.184654794577159127e-03,2.462017596494314492e-04,2.466153580249847094e-04,4.386050098820912353e+03,3.676299603033095144e-05
1.097283448526145157e-03,3.966089843365192685e-03,1.970070479019543413e-04,4.386042592040552336e+03,3.129225897638155665e-05
3.513881514878699520e-03,2.693886601393806653e-03,2.145230178099255644e-04,4.386060542805079422e+03,3.134569770528291752e-05
2.170985798740367526e-03,3.337490085019247099e-03,5.022666484005978808e-04,4.386020419650037184e+03,3.619799884406635587e-05
6.608448761654100306e-04,1.367395243664538181e-03,2.104834053429290052e-04,4.386048948069086691e+03,2.837018346058670966e-05
1.914363036441570336e-04,2.387962063881093108e-03,4.948726005363393403e-04,4.386042978208816749e+03,2.539235185133425541e-05
1.510138355538698804e-03,5.860132779423748734e-04,4.128962792239852949e-04,4.386073350842797481e+03,3.033106899476337826e-05
3.397529538549366821e-03,2.732551208509226542e-03,3.891634356132346530e-05,4.386013054376100627e+03,2.923459356921586494e-05
8.816103624025236913e-04,3.032243196362893289e-04,3.380946241723640686e-04,4.386052206929805834e+03,2.938815759276160164e-05
2.218897130343924946e-03,2.749134154763646642e-03,5.561854533857420917e-04,4.386060723134487489e+03,2.827275270358021314e-05
3.534631365201117170e-04,3.586836357931419243e-03,9.249133231414437511e-05,4.386049375638211131e+03,2.250579843861626411e-05
1.576206508344870022e-03,3.391402950034089984e-03,5.271621837454029723e-04,4.386027291908213556e+03,2.041868957544278800e-05
2.024908341799547609e-03,2.367876740463738597e-03,4.059950118059959916e-04,4.386081641910964208e+03,4.538465262977526573e-05
3.310110169109697822e-03,5.098447833415244244e-04,4.665438308207286566e-04,4.386050750646586494e+03,3.144096110020926891e-05
1.926257578092156839e-03,1.805534208107328594e-03,2.590259475627797810e-04,4.386054824013465804e+03,3.078896907403011853e-05
2.036197576672124556e-03,3.748857672070470427e-03,3.255273119207125550e-04,4.386038084215904746e+03,3.521458547671069047e-05
3.787353872680210894e-03,7.390489930981230127e-04,4.219406861273986464e-04,4.386049312263350657e+03,2.797610012791777189e-05
3.222714563090578726e-03,2.701459628458456521e-03,3.551665990663159978e-04,4.386047032454140208e+03,4.202477280959413295e-05
2.254440065753539248e-03,3.416930028008918416e-03,4.691121023535980267e-04,4.386026130028039006e+03,3.711504513895294555e-05
5.078119716324050069e-04,3.377132105464329247e-03,2.526857609188085368e-04,4.386029309515265595e+03,2.469755069046754878e-05
1.030200719967581426e-03,3.455934533982752462e-03,2.634686981628620419e-04,4.386066340389629659e+03,3.128948763443859774e-05
3.209222011913799230e-03,1.072210374676026839e-03,4.134759658430387202e-05,4.386038256280368842e+03,3.929883927302073895e-05
1.982215897928486618e-03,4.342912312263140897e-04,4.313869218998550321e-04,4.386035720247795325e+03,4.174657815292416607e-05
1.160301086812998931e-03,3.107932027128567937e-03,1.132679173458595783e-04,4.386050204637556817e+03,3.202410445387825596e-05
2.578579410104742380e-03,3.641170997171827746e-03,3.956096286950392792e-04,4.386062205781611738e+03,3.417662544674798775e-05
3.227362375616286017e-03,4.569130497520375940e-04,1.638428426529371000e-04,4.386024516256781681e+03,2.688619817910434560e-05
3.541829316786463192e-03,2.840617189912304340e-03,3.708832566717066952e-04,4.386053220073350531e+03,4.603614063558574839e-05
2.645818722935619656e-03,1.661647476405820429e-03,5.245373912802446509e-05,4.386030436743625614e+03,2.823595856580865123e-05
3.114074736541367489e-03,2.699967733628611585e-03,2.859478229238832168e-04,4.386020368814513859e+03,4.164551979481681342e-05
3.571266537520804366e-03,1.356020903542339354e-03,1.908818357466621196e-04,4.386023205152578157e+03,3.473577980937589150e-05
3.465767625214868398e-03,3.167701664820450624e-03,3.079665459557783197e-04,4.386066118930581979e+03,3.409056553533164579e-05
1.547679819790273364e-03,3.323897472719960534e-03,5.405593912700474213e-04,4.386030333649507156e+03,3.268506152751686261e-05
3.205299477830156514e-03,1.517092257132846315e-03,4.569202135178182089e-04,4.386021982973919876e+03,2.821685117726148862e-05
1.549061539126195090e-03,3.592362415162365409e-03,1.575400990111583887e-04,4.386047402158141267e+03,2.710233592231841681e-05
8.424996302217576186e-04,3.852954434960944880e-03,4.162118586493237246e-05,4.386066785563328267e+03,2.801994593503111776e-05
3.127513285884613893e-03,1.295240280462502851e-03,4.776472184191425706e-05,4.386039433814183212e+03,2.732031316317180239e-05
1.112928430574288037e-03,2.929308000132141519e-04,6.324251921452262880e-05,4.386046717101508875e+03,3.698143848128095134e-05
4.854937961049825908e-04,3.114094726227939957e-04,4.405655585881641887e-04,4.386021044533695203e+03,3.026064011156040455e-05
3.695726817865872989e-03,3.623798030348156403e-03,4.193195611058230746e-04,4.386047872626842036e+03,2.338300161888449990e-05
3.505422867835744465e-03,1.294207378698695576e-03,2.389594102699607592e-04,4.386053254258646120e+03,4.329109390745078802e-05
2.445880263240727930e-03,2.484753427693015253e-03,2.904632340717283904e-04,4.386052969939473769e+03,3.943493137648705865e-05
1.610770225523693554e-03,3.904889818337389969e-03,4.663653920389843901e-04,4.386042800385218470e+03,4.096363750888473308e-05
1.116052959425706742e-04,3.229570208940402056e-03,2.287551490208041883e-04,4.386042019566396448e+03,4.701167350086629790e-05
3.537697809195469983e-03,2.428871605186286482e-03,5.458162314421050303e-04,4.386029351161598242e+03,2.704315048574930776e-05
3.964107989813750628e-03,1.495377335471791613e-03,1.917438034482777678e-04,4.386044343498344460e+03,3.096956954521151077e-05
3.407211127413900878e-03,3.957973189740920938e-03,3.683017202040014945e-04,4.386028695389415589e+03,3.657408999388668406e-05
3.159617570537179981e-03,3.106988712123670993e-03,2.234699651166881034e-04,4.386062088887288155e+03,3.548361495268007878e-05
2.293134241030609591e-03,3.314526643858744029e-03,4.028705562758231988e-04,4.386080201844770272e+03,2.657371609028897198e-05
1.207872773470337609e-04,1.359144539395044536e-03,1.135125712101610329e-04,4.386081058648211183e+03,3.772900051618630036e-05
9.468942081292952562e-04,3.599171833807569398e-03,4.815979239429914687e-05,4.386068314337155243e+03,2.809700056670520345e-05
8.949415930165017987e-04,1.248973865244585191e-03,3.635650852310274152e-04,4.386054244889491201e+03,2.808491284722297289e-05
9.645844981380253961e-04,2.009951349325218330e-03,1.778272206384569711e-04,4.386058755514567565e+03,3.303995037966737231e-05
3.760091447071339712e-03,1.857908491403737926e-03,6.516276274432460688e-05,4.386040571021257165e+03,3.386772778374730228e-05
2.901624176971563055e-03,1.326908686904022285e-03,3.817556427043473769e-04,4.386055549315908138e+03,3.367577190086286788e-05
1.129296808883682160e-03,2.279470183338501953e-03,4.498085344867580756e-04,4.386048148365374800e+03,2.477097979910074840e-05
3.678435087759273671e-03,1.063260762772082375e-03,2.138783602958272995e-04,4.386049250511653554e+03,3.925139379120536060e-05
1.859128120624045947e-03,3.684044047518377722e-03,5.176652187744993283e-04,4.386061615708640602e+03,2.885856240532466352e-05
3.807931643224380736e-04,5.468174124142798163e-04,2.975385223519488279e-04,4.386040409838768937e+03,2.594357100266208303e-05
4.576201615700669495e-04,1.394548509497465496e-03,1.168677683385594605e-04,4.386042136484188632e+03,3.958387917282076392e-05
2.532637607841677508e-03,3.759905516750544283e-03,5.559625498826042001e-04,4.386073816372282636e+03,4.235439063171397525e-05
1.510653823982113699e-03,2.388360814098316499e-03,4.860913602209814260e-04,4.386023720235030851e+03,3.883208539951979585e-05
4.986096014836259365e-04,2.744005146716707675e-03,2.521598330912834139e-04,4.386049401333694732e+03,3.759275649912344419e-05
8.450508853217939247e-04,1.617787461819850678e-03,7.510956308590764218e-05,4.386072520209187132e+03,3.482385021861628344e-05
2.768636505334485728e-03,1.027410141422423553e-03,1.993825119589037471e-04,4.386054658143027154e+03,3.324363800539196638e-05
5.029757241096446561e-04,3.440687787074986348e-03,2.963892427842467923e-04,4.386051937878128228e+03,2.461020141950993970e-05
2.284092306814687091e-03,2.273404639451613325e-03,2.518727107380046271e-04,4.386038780512923040e+03,3.115314528386451315e-05
7.889435793514803759e-04,2.965523489555870959e-03,9.906610122909753602e-05,4.386043293504490066e+03,3.061097411435330801e-05
4.382758926827423022e-04,2.828494967496706855e-03,1.420466374485737724e-04,4.386067352566474256e+03,2.875438560797891717e-05
2.819320143743103517e-03,2.484852713400579130e-03,3.762559473805942569e-04,4.386052476366393421e+03,3.594884318414096617e-05
2.842329538974992884e-03,1.183906136522634104e-03,2.049269509095581223e-04,4.386050614362997294e+03,3.243985675111118279e-05
1.755015252825163109e-03,1.239240039514760998e-03,5.673090837711727234e-04,4.386028703407946523e+03,2.438831768443152698e-05
3.238611998482070209e-03,6.774074864186247673e-04,3.105707340457125089e-05,4.386014796718169237e+03,2.801400934576222813e-05
2.033882607576497237e-04,9.943093145459733304e-04,9.578529582307727551e-05,4.386079660825645988e+03,3.527341141358567321e-05
2.131739199661612880e-03,3.414657195727974388e-03,4.305935867594257171e-04,4.386044791140165216e+03,2.419542787398218069e-05
8.843641234811182392e-04,1.604961522377050054e-03,3.041278452476951430e-04,4.386054349164107407e+03,3.855233818279842171e-05
3.220703929054426814e-03,3.334491512657565462e-03,5.192572946384618141e-04,4.386026677025160097e+03,3.242922238753307541e-05
2.036385297384386579e-03,2.764581167502911177e-03,9.209331622311820744e-05,4.386057917293393075e+03,3.221679212092874348e-05
2.256734503739304867e-03,1.011785704251891250e-03,2.636542297896160938e-04,4.386074771510354367e+03,3.385975270351610210e-05
2.526034362969666394e-03,1.046376257811254887e-03,6.527759494022556210e-05,4.386053171581545939e+03,3.792477322781397602e-05
7.054104437818087292e-05,1.175228717491972740e-04,3.472935337401376551e-05,4.386030998526480289e+03,3.022423980357817950e-05
4.688419623516088897e-04,9.762886563846617533e-04,1.523522830264042549e-04,4.386053428910465300e+03,3.518810725203220917e-05
3.914607132344398097e-03,1.237007614599361458e-03,1.013876266974564995e-04,4.386062075409730824e+03,3.346289267910250502e-05
2.179618134586911414e-03,3.411151452896183517e-03,3.965500927194319752e-04,4.386046064641553130e+03,2.888383574925986833e-05
1.200350110979022181e-03,2.241623480400717783e-03,4.120324305136442667e-04,4.386069484498206293e+03,3.928481409331239393e-05
2.895383378169394742e-03,2.653716913471208371e-03,4.947945423048295214e-04,4.386056344751796132e+03,3.733944720849986256e-05
3.454607264787550123e-03,2.310240473848958632e-03,2.628062853032569622e-04,4.386071186646135175e+03,3.487461209619010431e-05
3.930068111722377112e-03,7.560155715550003408e-04,2.844424057681308859e-04,4.386055230366195246e+03,3.853674274662312880e-05
5.589650044592000709e-04,1.588482978177518370e-03,1.314451060532769724e-04,4.386031405633191753e+03,3.896964462502723207e-05
1.464245426446278983e-03,1.502889158456869895e-03,5.606992916038545677e-04,4.386041745534592337e+03,3.569066021105641673e-05
3.941440170022561182e-03,4.885818514026286051e-04,4.183134936195412562e-04,4.386036127165250036e+03,3.820831804462652102e-05
2.388149412234787485e-04,1.541317141180043461e-04,9.122775060136842622e-05,4.386072114358389626e+03,3.550775408084588629e-05
6.705229071551447326e-04,9.804184075855139954e-04,3.082329851104674556e-04,4.386061755472555888e+03,3.522260731960106525e-05
2.274042951041408377e-03,9.054478062099094665e-04,4.363920305094910572e-04,4.386057605429362411e+03,3.425580883782178255e-05
1.252104611701066730e-03,3.657733397976306242e-03,3.826016588381954712e-04,4.386041331988581987e+03,3.647194875044841307e-05
1.748802050026429218e-03,3.144173872607659414e-03,4.737799935152301736e-04,4.386035052394131526e+03,2.668763989216084854e-05
1.178415309931457166e-03,1.371472479981228039e-03,5.272638588933012448e-04,4.386061545405825200e+03,3.934949850967855674e-05
6.851772601077298725e-04,2.043998457538043309e-04,2.760254994142275300e-04,4.386048922557660262e+03,3.909381948609246270e-05
3.191843708945432071e-03,3.074951132634391997e-03,5.336174624978395160e-04,4.386037494603805499e+03,2.157281686055495578e-05
2.130282703949792390e-03,4.306140559660549317e-04,3.464818297404228457e-04,4.386054929936020926e+03,3.795034789602442160e-05
7.445120291132181463e-05,2.369754272340513380e-03,5.119877995254785812e-04,4.386021121733157997e+03,2.592584996276849584e-05
2.672405558449629081e-03,3.899215612848721570e-03,6.405841640472197151e-05,4.386042513142257121e+03,3.002316431799215596e-05
3.582743025589825176e-03,3.233469113943809349e-03,2.020325618020446024e-04,4.386048688595734347e+03,3.630426330633732869e-05
3.502632609018939327e-03,3.016851434205850176e-03,3.346880058094329905e-04,4.386032647917078975e+03,2.673903528975074534e-05
5.087203015302005967e-04,2.125471430468049098e-03,2.248969887741734692e-04,4.386085472518929237e+03,3.777567210513209795e-05
3.146604375745491473e-03,3.012850190425572523e-03,5.150833012556595798e-04,4.386036552863767611e+03,3.809455704123869538e-05
9.096236373631599729e-05,3.216253832602090218e-03,5.344816972502290783e-04,4.386031332881217168e+03,3.260890471682573112e-05
3.146571797894808301e-03,5.343659011763732952e-04,6.415286073922698228e-05,4.386036229409054613e+03,1.837190120264711892e-05
1.113934650133781951e-04,2.507454156877498945e-03,3.702226251904156798e-04,4.386062222894490333e+03,2.923116716124523590e-05
3.914320623430504048e-03,1.599152685963219338e-03,2.106515082968806732e-04,4.386046878081096111e+03,3.423012380732156837e-05
2.486634194523188943e-03,3.273477249785150794e-03,5.232206391504255327e-04,4.386052737775268724e+03,4.446662925501452699e-05
3.191606349874988400e-03,1.711749309167070890e-03,3.716506983667502875e-04,4.386016527273519387e+03,3.445834607067864587e-05
6.978881475932825632e-04,2.937718431556011545e-05,4.183918085650514471e-04,4.386019948756517806e+03,2.875527798171746005e-05
2.237354172141060079e-03,1.598868465153442057e-03,3.927546147295044835e-04,4.386047735912527969e+03,3.449219985421387452e-05
2.519571936748182892e-04,5.206400151421636214e-04,2.995790754520680004e-04,4.386064991262003787e+03,3.308406207838526916e-05
3.553604123976102525e-03,2.753084928595943021e-03,1.009609729051460359e-04,4.386069937356406626e+03,3.698655117552152548e-05
2.821786819053197616e-04,3.875476675792866640e-03,3.995419571843008980e-04,4.386027428545775365e+03,2.528410914671424680e-05
3.099340926040360187e-03,1.913129761509369409e-03,2.630659061848438949e-04,4.386051600831674477e+03,3.662616478184138168e-05
7.648505734380765071e-05,3.677987954880531166e-03,3.551451582544786021e-04,4.386072564811142911e+03,3.310284213338033932e-05
1.000616160753490342e-03,3.339679596347423177e-03,4.661448277494127830e-04,4.386045269711976289e+03,4.283240318968712127e-05
9.399752505934645024e-04,4.179487668293176725e-04,5.587619295705755287e-04,4.386065815773843497e+03,3.013051987947721369e-05
1.198160608810054433e-03,3.457997272137898134e-03,3.666258191277563136e-05,4.386031591393696544e+03,3.447082193579278388e-05
1.235154361494812897e-04,1.866293780176948858e-03,1.647307092696629976e-04,4.386075132848439353e+03,4.114639741806434082e-05
2.749819211943666311e-03,2.258960485512963561e-03,6.773705511204679481e-05,4.386061280575465389e+03,2.514184909472062598e-05
6.784345959400236775e-04,1.561462298010283340e-03,1.373823385298657274e-04,4.386075932902449495e+03,4.138078323143057238e-05
3.148229740432704517e-03,1.670214641165717684e-03,8.480283125230722737e-05,4.386057615550227638e+03,3.534919341018866548e-05
1.938118380627425587e-03,3.828678608635098231e-04,9.506036689392678078e-05,4.386044193458173140e+03,2.384769999859433735e-05
9.737847196344774419e-04,3.416923026370529987e-03,5.297441262186816267e-04,4.386075500880373511e+03,2.946615004933330874e-05
3.281744318933078365e-03,1.348151584357457512e-03,1.797094671252464802e-04,4.386040095845427459e+03,3.568742791606994112e-05
2.194280363668011779e-03,2.876840748575738588e-03,5.725131464394470201e-04,4.386042788758019924e+03,2.382633073900396566e-05
3.306506593918370936e-03,3.362046497170033052e-03,3.950472569756253906e-04,4.386058752775077664e+03,3.370680604774167408e-05
3.842998402387029760e-03,3.367665753069303686e-03,1.973433997127149102e-04,4.386062019633466662e+03,3.019389979996858100e-05
8.056967418032065942e-04,2.189180089803256183e-03,2.750311924490433176e-04,4.386074380637985996e+03,3.429099820692977838e-05
3.493861044749107213e-03,4.183086407623724085e-04,1.656568079159820002e-04,4.386036303568472249e+03,2.272924526582991884e-05
2.987512476557620082e-03,4.116067602195652665e-04,2.064696208901631541e-04,4.386063860642449072e+03,3.908535350463105405e-05
1.558476722831996127e-03,2.479668605912103453e-03,1.247361576366051510e-04,4.386060614847465331e+03,4.366689277455470126e-05
3.411209082470103779e-03,1.794708951948214377e-03,5.141214629214869297e-04,4.386024761316606600e+03,4.327300375332052075e-05
1.873819738850054798e-03,1.116545204650950954e-03,1.111834623813950359e-04,4.386045237187220664e+03,3.641578002106006799e-05
4.074515540695460209e-05,2.126960373741418244e-03,8.468982647888438273e-05,4.386040451457139170e+03,2.595921600696894749e-05
1.574831071182554703e-03,2.350556895948153514e-03,1.818199129263399407e-04,4.386041499644553369e+03,3.657455005760917426e-05
7.146368142535927670e-04,3.087264385021769829e-03,5.491731911629261142e-04,4.386084815512550449e+03,2.115251305159205182e-05
4.184665895036540498e-04,6.367604902160866861e-04,5.567752343043173976e-04,4.386056080995567754e+03,2.090416398776182781e-05
1.787202966901356178e-04,3.882025930864012493e-03,3.234776216135761305e-05,4.386059570232097030e+03,2.983823870022243448e-05
3.470509943841864568e-03,1.241760760501625172e-03,5.347903288576442895e-04,4.386082760946947928e+03,3.233436682204550948e-05
1.281255352176578505e-03,2.605867185287222190e-03,7.893228981747284559e-05,4.386044800572421991e+03,3.680374444832787965e-05
3.681683877882659627e-03,1.720032080324044969e-03,4.957978898831376336e-04,4.386064088150725183e+03,3.527400922329272426e-05
1.799058863856169621e-03,3.886600430286669180e-03,5.467391234005536350e-04,4.386047259982407923e+03,3.170870493639385367e-05
1.326456801835675927e-03,3.521311315375368241e-03,4.884055509079055814e-04,4.386068658290469102e+03,2.899973234042734966e-05
